Date,Open,High,Low,Close,Adj Close,Volume
2016-03-29,580.150024,595.849976,576.5,593.8599849999999,593.8599849999999,4167100
2016-03-30,596.710022,603.23999,595.0,598.6900019999999,598.6900019999999,3890500
2016-03-31,599.280029,600.75,592.210022,593.6400150000001,593.6400150000001,2681800
2016-04-01,590.48999,599.030029,588.299988,598.5,598.5,2917400
2016-04-04,599.0,599.5,590.549988,593.1900019999999,593.1900019999999,2470800
2016-04-05,590.77002,593.469971,585.25,586.1400150000001,586.1400150000001,2308900
2016-04-06,587.52002,602.3900150000001,587.5,602.080017,602.080017,2833500
2016-04-07,598.76001,599.599976,589.080017,591.429993,591.429993,3189000
2016-04-08,594.320007,597.8599849999999,589.0,594.599976,594.599976,2591900
2016-04-11,596.1400150000001,604.0,594.909973,595.929993,595.929993,2704300
2016-04-12,598.400024,604.0599980000001,592.3099980000001,603.169983,603.169983,2636300
2016-04-13,607.679993,616.8099980000001,605.289978,614.820007,614.820007,4228300
2016-04-14,615.070007,624.380005,615.070007,620.75,620.75,3474300
2016-04-15,621.919983,626.77002,618.1099849999999,625.8900150000001,625.8900150000001,2887700
2016-04-18,625.349976,637.6400150000001,624.960022,635.349976,635.349976,4336400
2016-04-19,637.1400150000001,638.01001,620.799988,627.900024,627.900024,4055900
2016-04-20,630.0,636.549988,623.0,632.98999,632.98999,2609400
2016-04-21,631.0,637.820007,628.5,631.0,631.0,2596300
2016-04-22,624.469971,628.25,611.5599980000001,620.5,620.5,5083900
2016-04-25,616.6099849999999,626.97998,616.25,626.200012,626.200012,2682900
2016-04-26,626.169983,626.75,614.880005,616.880005,616.880005,2521400
2016-04-27,611.799988,615.950012,601.280029,606.570007,606.570007,4068800
2016-04-28,615.539978,626.799988,599.200012,602.0,602.0,7872600
2016-04-29,666.0,669.97998,654.0,659.590027,659.590027,10310700
2016-05-02,663.919983,685.5,662.030029,683.849976,683.849976,6578500
2016-05-03,677.3599849999999,680.299988,670.429993,671.320007,671.320007,4923400
2016-05-04,662.590027,674.0,662.1400150000001,670.900024,670.900024,4574500
2016-05-05,673.3099980000001,676.48999,656.0,659.090027,659.090027,4884100
2016-05-06,656.049988,676.950012,656.01001,673.950012,673.950012,4365300
2016-05-09,673.950012,686.97998,671.409973,679.75,679.75,3982200
2016-05-10,694.0,704.549988,693.5,703.070007,703.070007,6087000
2016-05-11,705.789978,719.0,701.650024,713.22998,713.22998,7338200
2016-05-12,717.380005,722.450012,711.51001,717.929993,717.929993,5048200
2016-05-13,714.6400150000001,719.25,706.51001,709.919983,709.919983,4763400
2016-05-16,710.130005,713.25,700.280029,710.659973,710.659973,5432900
2016-05-17,709.900024,714.469971,693.909973,695.27002,695.27002,5121400
2016-05-18,689.5599980000001,702.539978,688.76001,697.450012,697.450012,4283200
2016-05-19,691.880005,699.400024,689.5599980000001,698.52002,698.52002,3025600
2016-05-20,701.049988,707.23999,700.0,702.799988,702.799988,2916200
2016-05-23,704.25,706.0,696.419983,696.75,696.75,2579200
2016-05-24,698.01001,707.5,698.0,704.200012,704.200012,3033800
2016-05-25,708.0,710.8599849999999,705.52002,708.349976,708.349976,3267700
2016-05-26,708.330017,715.0,707.289978,714.909973,714.909973,2436800
2016-05-27,715.0,716.599976,711.099976,712.23999,712.23999,2249200
2016-05-31,712.330017,724.22998,711.320007,722.789978,722.789978,3618300
2016-06-01,720.900024,726.429993,718.219971,719.4400019999999,719.4400019999999,3263100
2016-06-02,720.969971,728.280029,715.5,728.23999,728.23999,3020700
2016-06-03,726.73999,727.0,718.429993,725.539978,725.539978,3367300
2016-06-06,726.5,731.5,724.419983,726.72998,726.72998,2704800
2016-06-07,729.8900150000001,730.0,720.549988,723.73999,723.73999,2732500
2016-06-08,726.400024,729.419983,721.599976,726.6400150000001,726.6400150000001,2223400
2016-06-09,723.099976,728.909973,722.299988,727.650024,727.650024,2170300
2016-06-10,722.349976,724.97998,714.210022,717.909973,717.909973,3425700
2016-06-13,714.01001,721.98999,711.159973,715.23999,715.23999,3352200
2016-06-14,712.330017,720.8099980000001,712.27002,719.299988,719.299988,2506900
2016-06-15,722.0,722.5599980000001,713.349976,714.26001,714.26001,2709400
2016-06-16,712.049988,718.0,705.299988,717.51001,717.51001,3098000
